Date,Close/Last,Volume,Open,High,Low
06/30/2020,$140.00,463780,$138.22,$140.43,$137.88
06/29/2020,$138.43,626620,$138.08,$138.80,$136.76
06/26/2020,$136.78,450282,$138.61,$138.82,$135.96
06/25/2020,$137.66,929746,$134.85,$137.98,$134.09
06/24/2020,$135.85,857987,$138.54,$139.36,$134.92
06/23/2020,$141.07,1356919,$142.60,$143.05,$140.71
06/22/2020,$140.98,1635003,$139.23,$140.99,$138.56
06/19/2020,$137.03,1036107,$138.94,$139.55,$135.98
06/18/2020,$135.14,447303,$134.94,$135.60,$133.75
06/17/2020,$134.52,648097,$135.13,$135.74,$133.91
06/16/2020,$133.53,709082,$133.54,$134.86,$131.905
06/15/2020,$130.42,795683,$127.97,$131.385,$127.535
06/12/2020,$130.14,1082098,$131.93,$132.42,$127.64
06/11/2020,$129.50,1119067,$135.60,$135.66,$129.3733
06/10/2020,$136.58,603746,$137.59,$137.865,$136.11
06/09/2020,$136.74,663955,$137.38,$137.92,$136.24
06/08/2020,$136.61,565476,$135.65,$136.68,$134.72
06/05/2020,$135.82,778732,$135.81,$137.10,$135.3291
06/04/2020,$134.34,842366,$133.70,$135.49,$133.57
06/03/2020,$133.56,774398,$131.63,$133.99,$131.26
06/02/2020,$130.46,721408,$129.35,$130.48,$128.79
06/01/2020,$128.51,664632,$127.66,$128.51,$127.18
05/29/2020,$128.10,1773253,$127.27,$128.135,$124.91
05/28/2020,$123.63,778668,$123.26,$125.21,$123.24
05/27/2020,$122.98,860264,$123.59,$123.69,$121.57
05/26/2020,$121.47,957555,$123.52,$123.56,$121.07
05/22/2020,$116.07,802647,$115.62,$116.62,$115.18
05/21/2020,$116.19,948226,$118.71,$118.95,$116.14
05/20/2020,$120.30,865133,$120.13,$121.19,$119.43
05/19/2020,$117.23,742109,$117.50,$118.55,$117.19
05/18/2020,$117.48,621535,$116.41,$117.93,$115.99
05/15/2020,$113.21,749518,$112.32,$113.38,$111.965
05/14/2020,$113.13,653214,$110.60,$113.20,$109.82
05/13/2020,$114.08,696023,$116.42,$116.49,$112.91
05/12/2020,$114.42,652571,$116.23,$116.46,$114.33
05/11/2020,$115.28,408233,$114.88,$116.1899,$114.725
05/08/2020,$116.75,476209,$116.19,$117.07,$115.84
